JP Name,Global Name,Internal Name,ID,LOD1 Filename,LOD1 Hash,LOD2 Filename,LOD2 Hash,LOD3 Filename,LOD3 Hash,Common Filename,Common Hash
フィーのフィギュア(Ob),Fi Figurine (Ob),ob_7000_0208,174,object/map_object/ob_7000_0208_l1.ice,84\4d04a84944e916635a37ee190b0984,object/map_object/ob_7000_0208_l2.ice,,object/map_object/ob_7000_0208_l3.ice,,object/map_object/ob_7000_0208_com.ice,71\5d0ddacf515d8d322ab2475dd3612d
ぷに(Ob),Puni (Ob),ob_7000_0209,175,object/map_object/ob_7000_0209_l1.ice,77\d4d12f4cf116f96650c5169d96d69a,object/map_object/ob_7000_0209_l2.ice,,object/map_object/ob_7000_0209_l3.ice,,object/map_object/ob_7000_0209_com.ice,78\d2a41651da5cc4909fa6fcc4fcc7c3
妖精さんのフィギュア(Ob),Fairy Figurine (Ob),ob_7000_0210,176,object/map_object/ob_7000_0210_l1.ice,eb\753b484d2f2a455106e4b5f40355ae,object/map_object/ob_7000_0210_l2.ice,,object/map_object/ob_7000_0210_l3.ice,,object/map_object/ob_7000_0210_com.ice,d1\fb1558b0bda1c8df57f1db3c984635
超・星譚祭記念ポスター(Ob),Super Origin Festival Poster (Ob),ob_7000_0211,177,object/map_object/ob_7000_0211_l1.ice,bd\2df6c375bac30782c5f1770d1ed4a3,object/map_object/ob_7000_0211_l2.ice,,object/map_object/ob_7000_0211_l3.ice,,object/map_object/ob_7000_0211_com.ice,28\c719cb8f52cebe42b4b0122fd467d0
ビンテージティーポット(Ob),Vintage Teapot (Ob),ob_7000_0212,178,object/map_object/ob_7000_0212_l1.ice,24\07285e0e1e844e77a517afafb64883,object/map_object/ob_7000_0212_l2.ice,,object/map_object/ob_7000_0212_l3.ice,,object/map_object/ob_7000_0212_com.ice,ef\2fda185c48f639af52b4700c20a79d
ビンテージティーカップ(Ob),Vintage Teacup (Ob),ob_7000_0213,179,object/map_object/ob_7000_0213_l1.ice,c4\4370c2c58cc894d6b986abc4e99600,object/map_object/ob_7000_0213_l2.ice,,object/map_object/ob_7000_0213_l3.ice,,object/map_object/ob_7000_0213_com.ice,7a\85f9c23b202ea7e3ca5a89de50cac2
水たまりマット(Ob),Water-Absorbent Mat (Ob),ob_7000_0214,180,object/map_object/ob_7000_0214_l1.ice,f2\291fd43d08538d231a0ddb221d6807,object/map_object/ob_7000_0214_l2.ice,,object/map_object/ob_7000_0214_l3.ice,,object/map_object/ob_7000_0214_com.ice,8c\b2de612ceefaa5db83adc30883ee23
ファンシーバスケット(Ob),Fancy Basket (Ob),ob_7000_0215,181,object/map_object/ob_7000_0215_l1.ice,81\4fa0d9fd22c5c22c9623a2929ea73e,object/map_object/ob_7000_0215_l2.ice,,object/map_object/ob_7000_0215_l3.ice,,object/map_object/ob_7000_0215_com.ice,2d\4208b02f28f4790fa39f611b9eb461
ファンシーベア(Ob),Fancy Teddy (Ob),ob_7000_0216,182,object/map_object/ob_7000_0216_l1.ice,85\172e8fec05cb964dbc5f66b4264377,object/map_object/ob_7000_0216_l2.ice,,object/map_object/ob_7000_0216_l3.ice,,object/map_object/ob_7000_0216_com.ice,71\499d4d965d54474fb8e2251a3dd116
ルルーシュアクスタ(Ob),Lelouch Acrylic Stand (Ob),ob_7000_0217,183,object/map_object/ob_7000_0217_l1.ice,7e\4a88b6d8cf71a23f2f4eac298551f7,object/map_object/ob_7000_0217_l2.ice,,object/map_object/ob_7000_0217_l3.ice,,object/map_object/ob_7000_0217_com.ice,9b\230571d53d56500fd382e4bf7dfc30
スザクアクスタ(Ob),Suzaku Acrylic Stand (Ob),ob_7000_0218,184,object/map_object/ob_7000_0218_l1.ice,8d\f3bb9e345741e38e32fc4571f5584b,object/map_object/ob_7000_0218_l2.ice,,object/map_object/ob_7000_0218_l3.ice,,object/map_object/ob_7000_0218_com.ice,e3\6c9d94bce6e8c0946a19d2bd20f836
C.C.アクスタ(Ob),C.C. Acrylic Stand (Ob),ob_7000_0219,185,object/map_object/ob_7000_0219_l1.ice,2c\557bac2c9a023793b0b334eb48f379,object/map_object/ob_7000_0219_l2.ice,,object/map_object/ob_7000_0219_l3.ice,,object/map_object/ob_7000_0219_com.ice,40\df847315abcc203d8f7e3d9547e034
カレンアクスタ(Ob),Kallen Acrylic Stand (Ob),ob_7000_0220,186,object/map_object/ob_7000_0220_l1.ice,74\876deb25d7142f4d98f6cd67492953,object/map_object/ob_7000_0220_l2.ice,,object/map_object/ob_7000_0220_l3.ice,,object/map_object/ob_7000_0220_com.ice,94\950075dfdd9d27caef8e5209ffc486
リゾートロングチェア(Ob),Resort Long Chair (Ob),ob_7000_0221,187,object/map_object/ob_7000_0221_l1.ice,64\39e99f1d621ac55313beb90c3eb953,object/map_object/ob_7000_0221_l2.ice,,object/map_object/ob_7000_0221_l3.ice,,object/map_object/ob_7000_0221_com.ice,be\03595802cd15267d31834210d553ba
リゾートチェア(Ob),Resort Chair (Ob),ob_7000_0222,188,object/map_object/ob_7000_0222_l1.ice,8c\07c154f948634ccc6c37bd5065918c,object/map_object/ob_7000_0222_l2.ice,,object/map_object/ob_7000_0222_l3.ice,,object/map_object/ob_7000_0222_com.ice,33\d519e2dc247aecda2ae355047ddc12
ヤシの実ドリンク(Ob),Coconut Drink (Ob),ob_7000_0223,189,object/map_object/ob_7000_0223_l1.ice,46\a83e4d7cbbd65d282e837abeb10168,object/map_object/ob_7000_0223_l2.ice,,object/map_object/ob_7000_0223_l3.ice,,object/map_object/ob_7000_0223_com.ice,f8\357746a469030ff16a405d1e85bb03
リゾートフルーツ(Ob),Resort Fruits (Ob),ob_7000_0224,190,object/map_object/ob_7000_0224_l1.ice,d1\baf582a193c0b7f7ed858ca31f1383,object/map_object/ob_7000_0224_l2.ice,,object/map_object/ob_7000_0224_l3.ice,,object/map_object/ob_7000_0224_com.ice,79\af369f0646a41c1f85a707f86a7af1
コーラフロート(Ob),Cola Float (Ob),ob_7000_0225,191,object/map_object/ob_7000_0225_l1.ice,c9\bfedff895e2ebde9aaa8d9ce1d37b1,object/map_object/ob_7000_0225_l2.ice,,object/map_object/ob_7000_0225_l3.ice,,object/map_object/ob_7000_0225_com.ice,a7\c081a11bb6cf13d463683ce852e30d
パームツリー(Ob),Palm Tree (Ob),ob_7000_0226,192,object/map_object/ob_7000_0226_l1.ice,d0\cc104512b6b154c8b951e69e8d5145,object/map_object/ob_7000_0226_l2.ice,,object/map_object/ob_7000_0226_l3.ice,,object/map_object/ob_7000_0226_com.ice,d5\b3e985b51bcd476f0af3b14a9bc0a0
欄干(Ob),Handrail (Ob),ob_7000_0227,194,object/map_object/ob_7000_0227_l1.ice,ce\202c1894d7f648742f11d0bda8da15,object/map_object/ob_7000_0227_l2.ice,,object/map_object/ob_7000_0227_l3.ice,,object/map_object/ob_7000_0227_com.ice,f7\c62a344339aaaff8db5b0c802a013f
かき氷(Ob),Shaved Ice (Ob),ob_7000_0228,195,object/map_object/ob_7000_0228_l1.ice,26\a4d2551bfd945f56d40383317c8453,object/map_object/ob_7000_0228_l2.ice,,object/map_object/ob_7000_0228_l3.ice,,object/map_object/ob_7000_0228_com.ice,ed\51a1ad3eeee3b8aa9ebb1287d6a246
リゾートサーフボード(Ob),Resort Surfboard (Ob),ob_7000_0229,196,object/map_object/ob_7000_0229_l1.ice,7e\0fccf2f07b640094e0079592513ccf,object/map_object/ob_7000_0229_l2.ice,,object/map_object/ob_7000_0229_l3.ice,,object/map_object/ob_7000_0229_com.ice,15\d421c361654b2a10af073db5b54478
ソンブリーラヴェラーノ(Ob),Sombrila Verano (Ob),ob_7000_0230,197,object/map_object/ob_7000_0230_l1.ice,73\5807ad2aa6474f3d1316e6485a5cea,object/map_object/ob_7000_0230_l2.ice,,object/map_object/ob_7000_0230_l3.ice,,object/map_object/ob_7000_0230_com.ice,9f\7f1e81055f1494cf5442e5551e9a2e
エレガントアート(Ob),Elegant Artwork (Ob),ob_7000_0231,198,object/map_object/ob_7000_0231_l1.ice,ff\7943836deaa4ed978ffbd494b6974d,object/map_object/ob_7000_0231_l2.ice,,object/map_object/ob_7000_0231_l3.ice,,object/map_object/ob_7000_0231_com.ice,06\b9d143f55a72fd0200f0dbf65500d5
エレガントタペストリー(Ob),Elegant Tapestry (Ob),ob_7000_0232,199,object/map_object/ob_7000_0232_l1.ice,3d\c1026359c8428d9e7355a14ced5a97,object/map_object/ob_7000_0232_l2.ice,,object/map_object/ob_7000_0232_l3.ice,,object/map_object/ob_7000_0232_com.ice,d7\0cb3e2597d2264286bb1d6e5485ee4
ファウンテン(Ob),Fountain (Ob),ob_7000_0233,200,object/map_object/ob_7000_0233_l1.ice,7e\137307c108f2fb0907e21226d7b33f,object/map_object/ob_7000_0233_l2.ice,,object/map_object/ob_7000_0233_l3.ice,,object/map_object/ob_7000_0233_com.ice,8b\c688586e5eb2933dc75bb6beb1357c
おふろラッピー(Ob),Bath Rappy (Ob),ob_7000_0234,201,object/map_object/ob_7000_0234_l1.ice,99\7e6379a47810b1221ceb1f700fd919,object/map_object/ob_7000_0234_l2.ice,,object/map_object/ob_7000_0234_l3.ice,,object/map_object/ob_7000_0234_com.ice,3e\ae50077952eb7381ddd07d2f42e202
ドラム缶風呂(Ob),Drum Bath (Ob),ob_7000_0235,202,object/map_object/ob_7000_0235_l1.ice,a3\af413b8ff96e90f201c89f47f91506,object/map_object/ob_7000_0235_l2.ice,,object/map_object/ob_7000_0235_l3.ice,,object/map_object/ob_7000_0235_com.ice,5e\487f10b41c5c499a6bdc94e792ea76
お風呂セット(Ob),Bath Set (Ob),ob_7000_0236,203,object/map_object/ob_7000_0236_l1.ice,a7\39194142a521b31171c6c2a78a6065,object/map_object/ob_7000_0236_l2.ice,,object/map_object/ob_7000_0236_l3.ice,,object/map_object/ob_7000_0236_com.ice,ba\57b959b3596d25b136324137b47c00
フォーチュンクリスタル(Ob),Fortune Crystal (Ob),ob_7000_0237,204,object/map_object/ob_7000_0237_l1.ice,22\c89d34c0fdb84f2ccadff3ca0425ba,object/map_object/ob_7000_0237_l2.ice,,object/map_object/ob_7000_0237_l3.ice,,object/map_object/ob_7000_0237_com.ice,15\5a5800fa2519d1d8284c9f4d8838e1
プリズナーケージオブジェ(Ob),Prisoner Cage Object (Ob),ob_7000_0238,205,object/map_object/ob_7000_0238_l1.ice,1f\04a03321621d6739677fda5acdabf2,object/map_object/ob_7000_0238_l2.ice,,object/map_object/ob_7000_0238_l3.ice,,object/map_object/ob_7000_0238_com.ice,cb\110f95aced511ba46caa88688670b3
メランコリードール(Ob),Melancholy Doll (Ob),ob_7000_0239,206,object/map_object/ob_7000_0239_l1.ice,84\b6b64db724ccd1496911b5cfafe013,object/map_object/ob_7000_0239_l2.ice,,object/map_object/ob_7000_0239_l3.ice,,object/map_object/ob_7000_0239_com.ice,03\b43c5df0ab5badb08111f4694133ff
トレジャーボックス(Ob),Treasure Chest (Ob),ob_7000_0240,207,object/map_object/ob_7000_0240_l1.ice,f3\c1dc9fc8d72b3e195285d27ea4168a,object/map_object/ob_7000_0240_l2.ice,,object/map_object/ob_7000_0240_l3.ice,,object/map_object/ob_7000_0240_com.ice,11\e69c32852f27bf8f742f01b8859d75
サンラクアクスタ(Ob),Sunraku Acrylic Stand (Ob),ob_7000_0241,208,object/map_object/ob_7000_0241_l1.ice,e5\6522d8c1047134b46fd1bdd2a2625c,object/map_object/ob_7000_0241_l2.ice,,object/map_object/ob_7000_0241_l3.ice,,object/map_object/ob_7000_0241_com.ice,da\674958620c05aefaaffc5f3a5f1699
サイガ-0アクスタ(Ob),Psyger-0 Acrylic Stand (Ob),ob_7000_0242,209,object/map_object/ob_7000_0242_l1.ice,6e\27a1a21d1ca97655776757c80258be,object/map_object/ob_7000_0242_l2.ice,,object/map_object/ob_7000_0242_l3.ice,,object/map_object/ob_7000_0242_com.ice,0b\3ae91b655357b06f044a801ceadd7e
ペンシルゴンアクスタ(Ob),Pencilgon Acrylic Stand (Ob),ob_7000_0243,210,object/map_object/ob_7000_0243_l1.ice,0a\4d79435af0e4321dc1e7804a477206,object/map_object/ob_7000_0243_l2.ice,,object/map_object/ob_7000_0243_l3.ice,,object/map_object/ob_7000_0243_com.ice,48\e9b01fcd7b263f0f8f187ffb23b16c
オイカッツォアクスタ(Ob),OiKatzo Acrylic Stand (Ob),ob_7000_0244,211,object/map_object/ob_7000_0244_l1.ice,fa\eb113cac3f029698534c45fb6a79e5,object/map_object/ob_7000_0244_l2.ice,,object/map_object/ob_7000_0244_l3.ice,,object/map_object/ob_7000_0244_com.ice,e8\5f68a8a1a95ec10fc4dd7b064583fe
エムルのフィギュア(Ob),Emul Figurine (Ob),ob_7000_0245,212,object/map_object/ob_7000_0245_l1.ice,c4\ed969dd91a79f57d88155af9cbc2bb,object/map_object/ob_7000_0245_l2.ice,,object/map_object/ob_7000_0245_l3.ice,,object/map_object/ob_7000_0245_com.ice,12\074409055f35a393d1aec1a1f5ea20
怪獣８号アクスタ(Ob),Kaiju No. 8 Acrylic Stand (Ob),ob_7000_0246,218,object/map_object/ob_7000_0246_l1.ice,12\29315cd29ed912d81312921aa37ac3,object/map_object/ob_7000_0246_l2.ice,,object/map_object/ob_7000_0246_l3.ice,,object/map_object/ob_7000_0246_com.ice,84\9c2ee42655fb09a2e1113e3f8d7a8f
日比野カフカアクスタ(Ob),Kafka Hibino Acrylic Stand (Ob),ob_7000_0247,213,object/map_object/ob_7000_0247_l1.ice,0e\d5c001fe285787758e0398501953dc,object/map_object/ob_7000_0247_l2.ice,,object/map_object/ob_7000_0247_l3.ice,,object/map_object/ob_7000_0247_com.ice,c9\8ef632ddfb4bcd3820e81bc394d846
市川レノアクスタ(Ob),Reno Ichikawa Acrylic Stand (Ob),ob_7000_0248,214,object/map_object/ob_7000_0248_l1.ice,70\b3035271c2df98958293c4f689e23b,object/map_object/ob_7000_0248_l2.ice,,object/map_object/ob_7000_0248_l3.ice,,object/map_object/ob_7000_0248_com.ice,6e\611ee3c27673ed1da2b3002a9a4277
四ノ宮キコルアクスタ(Ob),Kikoru Shinomiya Acrylic Stand (Ob),ob_7000_0249,215,object/map_object/ob_7000_0249_l1.ice,89\4439710516c5e41face8f8264afc3a,object/map_object/ob_7000_0249_l2.ice,,object/map_object/ob_7000_0249_l3.ice,,object/map_object/ob_7000_0249_com.ice,ac\2c4e78bdfeaf0e142aab99c506a2e8
亜白ミナアクスタ(Ob),Mina Ashiro Acrylic Stand (Ob),ob_7000_0250,216,object/map_object/ob_7000_0250_l1.ice,d8\3f822dda383385f4dce907af143dce,object/map_object/ob_7000_0250_l2.ice,,object/map_object/ob_7000_0250_l3.ice,,object/map_object/ob_7000_0250_com.ice,70\9460a2088d190e11920a97f5d7515b
保科宗四郎アクスタ(Ob),Soshiro Hoshina Acrylic Stand (Ob),ob_7000_0251,217,object/map_object/ob_7000_0251_l1.ice,7e\ebb891f68f349a8c912c584b3a2d8a,object/map_object/ob_7000_0251_l2.ice,,object/map_object/ob_7000_0251_l3.ice,,object/map_object/ob_7000_0251_com.ice,36\b5241cd561fc70cb301e898d7271cc
祭り提灯(Ob),Festival Lanterns (Ob),ob_7000_0252,193,object/map_object/ob_7000_0252_l1.ice,64\e47c49fe7e15a5cb18d64dcc27d7d3,object/map_object/ob_7000_0252_l2.ice,,object/map_object/ob_7000_0252_l3.ice,,object/map_object/ob_7000_0252_com.ice,7f\ada020a73fc660218a21ed2c47c9e3
怪獣８号：ポスター(Ob),Kaiju No. 8 - Poster (Ob),ob_7000_0253,219,object/map_object/ob_7000_0253_l1.ice,cf\d28ecc242aac6d74b37d9fe6fda2eb,object/map_object/ob_7000_0253_l2.ice,,object/map_object/ob_7000_0253_l3.ice,,object/map_object/ob_7000_0253_com.ice,23\d53979b89aa47d42d78b5bcf093075
ラインパウダー(Ob),Chalk Line (Ob),ob_7000_0254,220,object/map_object/ob_7000_0254_l1.ice,bf\27d0f5d1f400b78a8eadf029405835,object/map_object/ob_7000_0254_l2.ice,,object/map_object/ob_7000_0254_l3.ice,,object/map_object/ob_7000_0254_com.ice,28\29308b7b14fb124e56713270c372b8
学校のベンチ(Ob),School Bench (Ob),ob_7000_0255,221,object/map_object/ob_7000_0255_l1.ice,1f\8c236c7e30e8208fb53bc0fa2c516e,object/map_object/ob_7000_0255_l2.ice,,object/map_object/ob_7000_0255_l3.ice,,object/map_object/ob_7000_0255_com.ice,34\db5a9233f798161c01587a31f79be8
会議用テーブル(Ob),Meeting Table (Ob),ob_7000_0256,222,object/map_object/ob_7000_0256_l1.ice,f4\1ad7c0dfb1b4f8ebb69c5586502827,object/map_object/ob_7000_0256_l2.ice,,object/map_object/ob_7000_0256_l3.ice,,object/map_object/ob_7000_0256_com.ice,c4\525521eff5f85f95fba513a9ce22b7
パンプキンキャット(Ob),Pumpkincat (Ob),ob_7000_0257,223,object/map_object/ob_7000_0257_l1.ice,2a\c33a0b16c724563ebb594355dd9d06,object/map_object/ob_7000_0257_l2.ice,,object/map_object/ob_7000_0257_l3.ice,,object/map_object/ob_7000_0257_com.ice,70\07ca5802fbf385026e5401f169b10e
エレガントキャンドル(Ob),Elegant Candles (Ob),ob_7000_0258,224,object/map_object/ob_7000_0258_l1.ice,71\e59593fe86a049e87aaaf77ec519ae,object/map_object/ob_7000_0258_l2.ice,,object/map_object/ob_7000_0258_l3.ice,,object/map_object/ob_7000_0258_com.ice,24\f174cb8b87040e8441fb275fc5dc1e
エレガントチェア(Ob),Elegant Chair (Ob),ob_7000_0259,225,object/map_object/ob_7000_0259_l1.ice,12\fa5a17678a8310672920608014be04,object/map_object/ob_7000_0259_l2.ice,,object/map_object/ob_7000_0259_l3.ice,,object/map_object/ob_7000_0259_com.ice,19\103e5f02406fe46490ad71a8c00269
エレガントテーブル(Ob),Elegant Table (Ob),ob_7000_0260,226,object/map_object/ob_7000_0260_l1.ice,e4\af10ab2f326bf7d106723c6e126260,object/map_object/ob_7000_0260_l2.ice,,object/map_object/ob_7000_0260_l3.ice,,object/map_object/ob_7000_0260_com.ice,17\1c0732ff0ae1af71389193bdf53e3b
ホリデイポスター(Ob),Holiday Poster (Ob),ob_7000_0261,227,object/map_object/ob_7000_0261_l1.ice,88\9a6999bd62e3ee20e246a5fe5e3f07,object/map_object/ob_7000_0261_l2.ice,,object/map_object/ob_7000_0261_l3.ice,,object/map_object/ob_7000_0261_com.ice,07\7fe4f762c50cec5b07488674f12b23
ホリデーギフト(Ob),Holiday Gift (Ob),ob_7000_0262,228,object/map_object/ob_7000_0262_l1.ice,46\6722da87e0e9e78db9fcabc5ba7042,object/map_object/ob_7000_0262_l2.ice,,object/map_object/ob_7000_0262_l3.ice,,object/map_object/ob_7000_0262_com.ice,c7\6bb208be295587b0d5fdc95fb32220
シュトーレン(Ob),Stollen (Ob),ob_7000_0263,229,object/map_object/ob_7000_0263_l1.ice,d2\71328fc5b9131f63dca738aec236cb,object/map_object/ob_7000_0263_l2.ice,,object/map_object/ob_7000_0263_l3.ice,,object/map_object/ob_7000_0263_com.ice,5c\2e1e971af159bad1f4f1d36ae54fdf
丸焼きチキン(Ob),Roasted Chicken (Ob),ob_7000_0264,230,object/map_object/ob_7000_0264_l1.ice,f8\20036d1579911b9dd9cdb7b12024ab,object/map_object/ob_7000_0264_l2.ice,,object/map_object/ob_7000_0264_l3.ice,,object/map_object/ob_7000_0264_com.ice,4c\efb8308f60272dc61bfd4bf332adce
ノートPC(Ob),Laptop (Ob),ob_7000_0265,231,object/map_object/ob_7000_0265_l1.ice,74\5ad5050254c29cb382dc4344bc575c,object/map_object/ob_7000_0265_l2.ice,,object/map_object/ob_7000_0265_l3.ice,,object/map_object/ob_7000_0265_com.ice,d6\39343a25f78b06cc5d7e6bdc5a86a3
スクールバッグ(Ob),Satchel (Ob),ob_7000_0266,232,object/map_object/ob_7000_0266_l1.ice,5c\eb43924ad5f69037d0a3e86f49454c,object/map_object/ob_7000_0266_l2.ice,,object/map_object/ob_7000_0266_l3.ice,,object/map_object/ob_7000_0266_com.ice,5b\db4a0f0356e1642e16d9546891beed
学校の給食(Ob),School Lunch (Ob),ob_7000_0267,233,object/map_object/ob_7000_0267_l1.ice,29\cb1c3a2b59570a23f69e46bd0a60c8,object/map_object/ob_7000_0267_l2.ice,,object/map_object/ob_7000_0267_l3.ice,,object/map_object/ob_7000_0267_com.ice,db\c82cd420a583fb448a2e3f825ed6c3
和風ポスター(Ob),Japanese Poster (Ob),ob_7000_0268,234,object/map_object/ob_7000_0268_l1.ice,b3\7126c5f7701d1585ddfeefd66222dc,object/map_object/ob_7000_0268_l2.ice,,object/map_object/ob_7000_0268_l3.ice,,object/map_object/ob_7000_0268_com.ice,1f\019d87bbc53368b183578889b5b163
丸型ストーブ(Ob),Round Stove (Ob),ob_7000_0269,235,object/map_object/ob_7000_0269_l1.ice,21\bf948c6cafbb7e3e617f251d71e404,object/map_object/ob_7000_0269_l2.ice,,object/map_object/ob_7000_0269_l3.ice,,object/map_object/ob_7000_0269_com.ice,52\f119be19d8271b0687ad386a032252
寿司下駄(Ob),Sushi Geta (Ob),ob_7000_0270,236,object/map_object/ob_7000_0270_l1.ice,74\f8dcfc559798f0ffb2d2c81b757b80,object/map_object/ob_7000_0270_l2.ice,,object/map_object/ob_7000_0270_l3.ice,,object/map_object/ob_7000_0270_com.ice,6e\4e129a8cfc82beccc4e86b533bd8ff
ヨセナベ(Ob),Hot Pot (Ob),ob_7000_0271,237,object/map_object/ob_7000_0271_l1.ice,f9\75d121a51c1c7fce273ee21a04431d,object/map_object/ob_7000_0271_l2.ice,,object/map_object/ob_7000_0271_l3.ice,,object/map_object/ob_7000_0271_com.ice,57\a86d593bd25be06635029db7200050
プレ・プレ・ボッカス(Ob),Sturdy Chest (Ob),ob_7000_0272,238,object/map_object/ob_7000_0272_l1.ice,a2\d8f919abb6998198ccc196bab002aa,object/map_object/ob_7000_0272_l2.ice,,object/map_object/ob_7000_0272_l3.ice,,object/map_object/ob_7000_0272_com.ice,8a\6e4e86629a66ae05f35d532ab30e33
ハッポウドリンク(Ob),Pilsner (Ob),ob_7000_0273,239,object/map_object/ob_7000_0273_l1.ice,a9\c69944b442807837c2d6447fc74c41,object/map_object/ob_7000_0273_l2.ice,,object/map_object/ob_7000_0273_l3.ice,,object/map_object/ob_7000_0273_com.ice,5d\e999c673e44323121b65e97d95155b
アークスレトロボトル(Ob),ARKS Beer (Bottled) (Ob),ob_7000_0274,240,object/map_object/ob_7000_0274_l1.ice,9d\ab599a92bf2c9d44ea3405a807b1d9,object/map_object/ob_7000_0274_l2.ice,,object/map_object/ob_7000_0274_l3.ice,,object/map_object/ob_7000_0274_com.ice,54\8e2618c33db0f5de816d43e71dbb6e
キラキラポスター(Ob),Sparkle Poster (Ob),ob_7000_0275,241,object/map_object/ob_7000_0275_l1.ice,8d\dacfe6c8dccaa00638e26201633941,object/map_object/ob_7000_0275_l2.ice,,object/map_object/ob_7000_0275_l3.ice,,object/map_object/ob_7000_0275_com.ice,ca\9d0a8b9b8d3a36e26dcfcf6512589a
ティーカッププードルぬいぐるみ(Ob),Teacup Poodle Plush (Ob),ob_7000_0276,242,object/map_object/ob_7000_0276_l1.ice,6a\610e55f3c8dc0ab6b8e60dc836e411,object/map_object/ob_7000_0276_l2.ice,,object/map_object/ob_7000_0276_l3.ice,,object/map_object/ob_7000_0276_com.ice,49\02b9b514a7269b8e885bc150960b5c
リゾートパンケーキ(Ob),Resort Pancakes (Ob),ob_7000_0277,243,object/map_object/ob_7000_0277_l1.ice,1b\669db2ed9e35295aa0c8ea66571bae,object/map_object/ob_7000_0277_l2.ice,,object/map_object/ob_7000_0277_l3.ice,,object/map_object/ob_7000_0277_com.ice,40\e197bd2ea8fb61377ac481cf97477d
リゾートプレート(Ob),Resort Plate (Ob),ob_7000_0278,244,object/map_object/ob_7000_0278_l1.ice,a5\e5cef00b4b58ad43da099ba68794d8,object/map_object/ob_7000_0278_l2.ice,,object/map_object/ob_7000_0278_l3.ice,,object/map_object/ob_7000_0278_com.ice,95\7000729169c9f73b1134b672c8fefc
ミャム(Ob),Meow (Ob),ob_7000_0279,245,object/map_object/ob_7000_0279_l1.ice,65\df5d72c4fd762b8ae0a236687b986c,object/map_object/ob_7000_0279_l2.ice,,object/map_object/ob_7000_0279_l3.ice,,object/map_object/ob_7000_0279_com.ice,3a\73c646c4544e38ec5102ece48f8363
ゴーカ・キャットタワー(Ob),Fancy Cat Tower (Ob),ob_7000_0280,246,object/map_object/ob_7000_0280_l1.ice,2f\bcb7c07bc3a2fee04f93e200244881,object/map_object/ob_7000_0280_l2.ice,,object/map_object/ob_7000_0280_l3.ice,,object/map_object/ob_7000_0280_com.ice,a3\3ee5cd23b097c613d6598fc136ae32
コタツ(Ob),Heated Table (Ob),ob_7000_0281,247,object/map_object/ob_7000_0281_l1.ice,4a\0e3b427005cc8815236a48f2b01f09,object/map_object/ob_7000_0281_l2.ice,,object/map_object/ob_7000_0281_l3.ice,,object/map_object/ob_7000_0281_com.ice,b3\23f506c89c80b858b3c41c626ab7e8
ナイトクラブフェンス標準型(Ob),Nightclub Fence Standard Shape (Ob),ob_7000_0282,248,object/map_object/ob_7000_0282_l1.ice,1c\f56f56bf58e04bd1c0857a746ea73b,object/map_object/ob_7000_0282_l2.ice,,object/map_object/ob_7000_0282_l3.ice,,object/map_object/ob_7000_0282_com.ice,19\ff2df5adafae1b05cb01cd06179206
ナイトクラブボード(Ob),Nightclub Scrolling Sign (Ob),ob_7000_0283,249,object/map_object/ob_7000_0283_l1.ice,58\c2776101931a4b99f94cea8e01d8bd,object/map_object/ob_7000_0283_l2.ice,,object/map_object/ob_7000_0283_l3.ice,,object/map_object/ob_7000_0283_com.ice,bf\9b4e7b770592de340b3ed00d323623
ナイトクラブPAデスク(Ob),Nightclub PA Desk (Ob),ob_7000_0284,250,object/map_object/ob_7000_0284_l1.ice,e9\4b5e555b4d5e55db87546b8b45026a,object/map_object/ob_7000_0284_l2.ice,,object/map_object/ob_7000_0284_l3.ice,,object/map_object/ob_7000_0284_com.ice,b4\0d0b2acec50cc5fb98a9b2be380fdd
レトロオブジェ(Ob),Steampunk Object d'Art (Ob),ob_7000_0285,251,object/map_object/ob_7000_0285_l1.ice,b7\2e3af4d5897b3b2ee049488b7b0da3,object/map_object/ob_7000_0285_l2.ice,,object/map_object/ob_7000_0285_l3.ice,,object/map_object/ob_7000_0285_com.ice,e3\81a28f8c91056f45e7eece10c5cee4
レトロランプ(Ob),Steampunk Lamp (Ob),ob_7000_0286,252,object/map_object/ob_7000_0286_l1.ice,e0\8323d51c2dbabb2d064df4b661a1ac,object/map_object/ob_7000_0286_l2.ice,,object/map_object/ob_7000_0286_l3.ice,,object/map_object/ob_7000_0286_com.ice,66\0bc2c56ca76e634f81049837505b15
ミステリアスポット(Ob),Mysterious Pot (Ob),ob_7000_0287,253,object/map_object/ob_7000_0287_l1.ice,bb\d57a129807fce1e491484b70bedcd1,object/map_object/ob_7000_0287_l2.ice,,object/map_object/ob_7000_0287_l3.ice,,object/map_object/ob_7000_0287_com.ice,c5\be1ee2227410d6b709f4db4955f273
バリケードテープ(Ob),Barricade Tape (Ob),ob_7000_0288,254,object/map_object/ob_7000_0288_l1.ice,93\808208a04439a35517c18d22b92d31,object/map_object/ob_7000_0288_l2.ice,,object/map_object/ob_7000_0288_l3.ice,,object/map_object/ob_7000_0288_com.ice,30\e52194b56925224a8fbef9e11f5f38
実験セット(Ob),Lab Experiment Set (Ob),ob_7000_0289,255,object/map_object/ob_7000_0289_l1.ice,87\5208c3c5211e96349e96142c4b3bfb,object/map_object/ob_7000_0289_l2.ice,,object/map_object/ob_7000_0289_l3.ice,,object/map_object/ob_7000_0289_com.ice,e8\fa1e5285c5a7f2b96fee92635c5d86
